Date,Price,Open,High,Low,Change %
"Feb 26, 2013",1496.94,1487.85,1498.99,1485.01,0.61%
"Feb 27, 2013",1515.99,1496.94,1520.08,1494.88,1.27%
"Feb 28, 2013",1514.68,1515.99,1525.34,1514.46,-0.09%
"Mar 01, 2013",1518.20,1514.68,1519.99,1501.48,0.23%
"Mar 04, 2013",1525.20,1518.20,1525.27,1512.29,0.46%
"Mar 05, 2013",1539.79,1525.20,1543.47,1525.20,0.96%
"Mar 06, 2013",1541.46,1539.79,1545.25,1538.11,0.11%
"Mar 07, 2013",1544.26,1541.46,1545.78,1541.46,0.18%
"Mar 08, 2013",1551.18,1544.26,1552.48,1542.94,0.45%
"Mar 11, 2013",1556.22,1551.15,1556.27,1547.36,0.32%
"Mar 12, 2013",1552.48,1556.22,1556.77,1548.24,-0.24%
"Mar 13, 2013",1554.52,1552.48,1556.39,1548.25,0.13%
"Mar 14, 2013",1563.23,1554.52,1563.32,1554.52,0.56%
"Mar 15, 2013",1560.70,1563.21,1563.62,1555.74,-0.16%
"Mar 18, 2013",1552.10,1560.70,1560.70,1545.13,-0.55%
"Mar 19, 2013",1548.34,1552.10,1557.25,1538.57,-0.24%
"Mar 20, 2013",1558.71,1548.34,1561.56,1548.34,0.67%
"Mar 21, 2013",1545.80,1558.71,1558.71,1543.55,-0.83%
"Mar 22, 2013",1556.89,1545.90,1557.74,1545.90,0.72%
"Mar 25, 2013",1551.69,1556.89,1564.91,1546.22,-0.33%
"Mar 26, 2013",1563.77,1551.69,1563.95,1551.69,0.78%
"Mar 27, 2013",1562.85,1563.75,1564.07,1551.90,-0.06%
"Mar 28, 2013",1569.19,1562.86,1570.28,1561.08,0.41%
"Apr 01, 2013",1562.17,1569.18,1570.57,1558.47,-0.45%
"Apr 02, 2013",1570.25,1562.17,1573.66,1562.17,0.52%
"Apr 03, 2013",1553.69,1570.25,1571.47,1549.80,-1.05%
"Apr 04, 2013",1559.98,1553.69,1562.60,1552.52,0.40%
"Apr 05, 2013",1553.28,1559.98,1559.98,1539.50,-0.43%
"Apr 08, 2013",1563.07,1553.26,1563.07,1548.63,0.63%
"Apr 09, 2013",1568.61,1563.11,1573.89,1560.92,0.35%
"Apr 10, 2013",1587.73,1568.61,1589.07,1568.61,1.22%
"Apr 11, 2013",1593.37,1587.73,1597.35,1586.17,0.36%
"Apr 12, 2013",1588.85,1593.30,1593.30,1579.97,-0.28%
"Apr 15, 2013",1552.36,1588.84,1588.84,1552.28,-2.30%
"Apr 16, 2013",1574.57,1552.36,1575.35,1552.36,1.43%
"Apr 17, 2013",1552.01,1574.57,1574.57,1543.69,-1.43%
"Apr 18, 2013",1541.61,1552.03,1554.38,1536.03,-0.67%
"Apr 19, 2013",1555.25,1541.61,1555.89,1539.40,0.88%
"Apr 22, 2013",1562.50,1555.25,1565.55,1548.19,0.47%
"Apr 23, 2013",1578.78,1562.50,1579.58,1562.50,1.04%
"Apr 24, 2013",1578.79,1578.78,1583.00,1575.80,0.00%
"Apr 25, 2013",1585.16,1578.93,1592.64,1578.93,0.40%
"Apr 26, 2013",1582.24,1585.16,1585.78,1577.56,-0.18%
"Apr 29, 2013",1593.61,1582.34,1596.65,1582.34,0.72%
"Apr 30, 2013",1597.57,1593.58,1597.57,1586.50,0.25%
"May 01, 2013",1582.70,1597.55,1597.55,1581.28,-0.93%
"May 02, 2013",1597.59,1582.77,1598.60,1582.77,0.94%
"May 03, 2013",1614.42,1597.60,1618.46,1597.60,1.05%
"May 06, 2013",1617.50,1614.40,1619.77,1614.21,0.19%
"May 07, 2013",1625.96,1617.55,1626.03,1616.64,0.52%
"May 08, 2013",1632.69,1625.95,1632.78,1622.70,0.41%
"May 09, 2013",1626.67,1632.69,1635.01,1623.09,-0.37%
"May 10, 2013",1633.70,1626.69,1633.70,1623.71,0.43%
"May 13, 2013",1633.77,1632.10,1636.00,1626.74,0.00%
"May 14, 2013",1650.34,1633.75,1651.10,1633.75,1.01%
"May 15, 2013",1658.78,1649.13,1661.49,1646.68,0.51%
"May 16, 2013",1650.47,1658.07,1660.51,1648.60,-0.50%
"May 17, 2013",1667.47,1652.45,1667.47,1652.45,1.03%
"May 20, 2013",1666.29,1665.71,1672.84,1663.52,-0.07%
"May 21, 2013",1669.16,1666.20,1674.93,1662.67,0.17%
"May 22, 2013",1655.35,1669.39,1687.18,1648.86,-0.83%
"May 23, 2013",1650.51,1651.62,1655.50,1635.53,-0.29%
"May 24, 2013",1649.60,1646.67,1649.78,1636.88,-0.06%
"May 28, 2013",1660.06,1652.63,1674.21,1652.63,0.63%
"May 29, 2013",1648.36,1656.57,1656.57,1640.05,-0.70%
"May 30, 2013",1654.41,1649.14,1661.91,1648.61,0.37%
"May 31, 2013",1630.74,1652.13,1658.99,1630.74,-1.43%
"Jun 03, 2013",1640.42,1631.71,1640.42,1622.72,0.59%
"Jun 04, 2013",1631.38,1640.73,1646.53,1623.62,-0.55%
"Jun 05, 2013",1608.90,1629.05,1629.31,1607.09,-1.38%
"Jun 06, 2013",1622.56,1609.29,1622.56,1598.23,0.85%
"Jun 07, 2013",1643.38,1625.27,1644.40,1625.27,1.28%
"Jun 10, 2013",1642.81,1644.67,1648.69,1639.26,-0.03%
"Jun 11, 2013",1626.13,1638.64,1640.13,1622.92,-1.02%
"Jun 12, 2013",1612.52,1629.94,1637.71,1610.92,-0.84%
"Jun 13, 2013",1636.36,1612.15,1639.25,1608.07,1.48%
"Jun 14, 2013",1626.73,1635.52,1640.80,1623.96,-0.59%
"Jun 17, 2013",1639.04,1630.64,1646.50,1630.34,0.76%
"Jun 18, 2013",1651.81,1639.77,1654.19,1639.77,0.78%
"Jun 19, 2013",1628.93,1651.83,1652.45,1628.91,-1.39%
"Jun 20, 2013",1588.19,1624.62,1624.62,1584.32,-2.50%
"Jun 21, 2013",1592.43,1588.62,1599.19,1577.70,0.27%
"Jun 24, 2013",1573.09,1588.77,1588.77,1560.33,-1.21%
"Jun 25, 2013",1588.03,1577.52,1593.79,1577.09,0.95%
"Jun 26, 2013",1603.26,1592.27,1606.83,1592.27,0.96%
"Jun 27, 2013",1613.20,1606.44,1620.07,1606.44,0.62%
"Jun 28, 2013",1606.28,1611.12,1615.94,1601.06,-0.43%
"Jul 01, 2013",1614.96,1609.78,1626.61,1609.78,0.54%
"Jul 02, 2013",1614.08,1614.29,1624.26,1606.77,-0.05%
"Jul 03, 2013",1615.41,1611.48,1618.97,1604.57,0.08%
"Jul 05, 2013",1631.89,1618.65,1632.07,1614.71,1.02%
"Jul 08, 2013",1640.46,1634.20,1644.68,1634.20,0.53%
"Jul 09, 2013",1652.32,1642.89,1654.18,1642.89,0.72%
"Jul 10, 2013",1652.62,1651.56,1657.92,1647.66,0.02%
"Jul 11, 2013",1675.02,1657.41,1676.63,1657.41,1.36%
"Jul 12, 2013",1680.19,1675.26,1680.19,1672.33,0.31%
"Jul 15, 2013",1682.50,1679.59,1684.51,1677.89,0.14%
"Jul 16, 2013",1676.26,1682.70,1683.73,1671.84,-0.37%
"Jul 17, 2013",1680.91,1677.91,1684.75,1677.91,0.28%
"Jul 18, 2013",1689.37,1681.05,1693.12,1681.05,0.50%
"Jul 19, 2013",1692.09,1686.15,1692.09,1684.08,0.16%
"Jul 22, 2013",1695.53,1694.41,1697.61,1690.67,0.20%
"Jul 23, 2013",1692.39,1696.63,1698.78,1691.13,-0.19%
"Jul 24, 2013",1685.94,1696.06,1698.38,1682.57,-0.38%
"Jul 25, 2013",1690.25,1685.21,1690.94,1680.07,0.26%
"Jul 26, 2013",1691.65,1687.31,1691.85,1676.03,0.08%
"Jul 29, 2013",1685.33,1690.32,1690.92,1681.86,-0.37%
"Jul 30, 2013",1685.96,1687.92,1693.19,1682.42,0.04%
"Jul 31, 2013",1685.73,1687.76,1698.43,1684.94,-0.01%
"Aug 01, 2013",1706.87,1689.42,1707.85,1689.42,1.25%
"Aug 02, 2013",1709.67,1706.10,1709.67,1700.68,0.16%
"Aug 05, 2013",1707.14,1708.01,1709.24,1703.55,-0.15%
"Aug 06, 2013",1697.37,1705.79,1705.79,1693.29,-0.57%
"Aug 07, 2013",1690.91,1695.30,1695.30,1684.91,-0.38%
"Aug 08, 2013",1697.48,1693.35,1700.18,1688.38,0.39%
"Aug 09, 2013",1691.42,1696.10,1699.42,1686.02,-0.36%
"Aug 12, 2013",1689.47,1688.37,1691.49,1683.35,-0.12%
"Aug 13, 2013",1694.16,1690.65,1696.81,1682.62,0.28%
"Aug 14, 2013",1685.39,1693.88,1695.52,1684.83,-0.52%
"Aug 15, 2013",1661.32,1679.61,1679.61,1658.59,-1.43%
"Aug 16, 2013",1655.83,1661.22,1663.60,1652.61,-0.33%
"Aug 19, 2013",1646.06,1655.25,1659.18,1645.84,-0.59%
"Aug 20, 2013",1652.35,1646.81,1658.92,1646.08,0.38%
"Aug 21, 2013",1642.80,1650.66,1656.99,1639.43,-0.58%
"Aug 22, 2013",1656.96,1645.03,1659.55,1645.03,0.86%
"Aug 23, 2013",1663.50,1659.92,1664.85,1654.81,0.39%
"Aug 26, 2013",1656.78,1664.29,1669.51,1656.02,-0.40%
"Aug 27, 2013",1630.48,1652.54,1652.54,1629.05,-1.59%
"Aug 28, 2013",1634.96,1630.25,1641.18,1627.47,0.27%
"Aug 29, 2013",1638.17,1633.50,1646.41,1630.88,0.20%
"Aug 30, 2013",1632.97,1638.89,1640.08,1628.05,-0.32%
"Sep 03, 2013",1639.77,1635.95,1651.35,1633.41,0.42%
"Sep 04, 2013",1653.08,1640.72,1655.72,1637.41,0.81%
"Sep 05, 2013",1655.08,1653.28,1659.17,1653.07,0.12%
"Sep 06, 2013",1655.17,1657.44,1664.83,1640.62,0.01%
"Sep 09, 2013",1671.71,1656.85,1672.40,1656.85,1.00%
"Sep 10, 2013",1683.99,1674.32,1684.09,1674.32,0.73%
"Sep 11, 2013",1689.13,1681.04,1689.13,1678.70,0.31%
"Sep 12, 2013",1683.42,1689.21,1689.97,1681.96,-0.34%
"Sep 13, 2013",1687.99,1685.04,1688.73,1682.22,0.27%
"Sep 16, 2013",1697.60,1691.70,1704.95,1691.70,0.57%
"Sep 17, 2013",1704.76,1697.73,1705.52,1697.73,0.42%
"Sep 18, 2013",1725.52,1705.74,1729.44,1700.35,1.22%
"Sep 19, 2013",1722.34,1727.34,1729.86,1720.20,-0.18%
"Sep 20, 2013",1709.91,1722.44,1725.23,1708.89,-0.72%
"Sep 23, 2013",1701.84,1711.44,1711.44,1697.10,-0.47%
"Sep 24, 2013",1697.42,1702.60,1707.63,1694.90,-0.26%
"Sep 25, 2013",1692.77,1698.02,1701.71,1691.88,-0.27%
"Sep 26, 2013",1698.67,1694.05,1703.85,1693.11,0.35%
"Sep 27, 2013",1691.75,1695.52,1695.52,1687.11,-0.41%
"Sep 30, 2013",1681.55,1687.26,1687.26,1674.99,-0.60%
"Oct 01, 2013",1695.00,1682.41,1696.55,1682.07,0.80%
"Oct 02, 2013",1693.87,1691.90,1693.87,1680.34,-0.07%
"Oct 03, 2013",1678.66,1692.35,1692.35,1670.36,-0.90%
"Oct 04, 2013",1690.50,1678.79,1691.94,1677.33,0.71%
"Oct 07, 2013",1676.12,1687.15,1687.15,1674.70,-0.85%
"Oct 08, 2013",1655.45,1676.22,1676.79,1655.03,-1.23%
"Oct 09, 2013",1656.40,1656.99,1662.47,1646.47,0.06%
"Oct 10, 2013",1692.56,1660.88,1692.56,1660.88,2.18%
"Oct 11, 2013",1703.20,1691.09,1703.44,1688.52,0.63%
"Oct 14, 2013",1710.14,1699.86,1711.03,1692.13,0.41%
"Oct 15, 2013",1698.06,1709.17,1711.57,1695.93,-0.71%
"Oct 16, 2013",1721.54,1700.49,1721.76,1700.49,1.38%
"Oct 17, 2013",1733.15,1720.17,1733.45,1714.12,0.67%
"Oct 18, 2013",1744.50,1736.72,1745.31,1735.74,0.65%
"Oct 21, 2013",1744.66,1745.20,1747.79,1740.67,0.01%
"Oct 22, 2013",1754.67,1746.48,1759.33,1746.48,0.57%
"Oct 23, 2013",1746.38,1752.27,1752.27,1740.50,-0.47%
"Oct 24, 2013",1752.07,1747.48,1753.94,1745.50,0.33%
"Oct 25, 2013",1759.77,1756.01,1759.82,1752.45,0.44%
"Oct 28, 2013",1762.11,1759.42,1764.99,1757.67,0.13%
"Oct 29, 2013",1771.95,1762.93,1772.09,1762.93,0.56%
"Oct 30, 2013",1763.31,1772.27,1775.22,1757.24,-0.49%
"Oct 31, 2013",1756.54,1763.24,1768.53,1755.72,-0.38%
"Nov 01, 2013",1761.64,1758.70,1765.67,1752.70,0.29%
"Nov 04, 2013",1767.93,1763.40,1768.78,1761.56,0.36%
"Nov 05, 2013",1762.97,1765.67,1767.03,1755.76,-0.28%
"Nov 06, 2013",1770.49,1765.00,1773.74,1764.40,0.43%
"Nov 07, 2013",1747.15,1770.74,1774.54,1746.20,-1.32%
"Nov 08, 2013",1770.61,1748.37,1770.78,1747.63,1.34%
"Nov 11, 2013",1771.89,1769.96,1773.44,1767.85,0.07%
"Nov 12, 2013",1767.69,1769.51,1771.78,1762.29,-0.24%
"Nov 13, 2013",1782.00,1764.37,1782.00,1760.64,0.81%
"Nov 14, 2013",1790.62,1782.75,1791.53,1780.22,0.48%
"Nov 15, 2013",1798.18,1790.66,1798.22,1790.66,0.42%
"Nov 18, 2013",1791.53,1798.82,1802.33,1788.00,-0.37%
"Nov 19, 2013",1787.87,1790.79,1795.51,1784.72,-0.20%
"Nov 20, 2013",1781.37,1789.59,1795.73,1777.23,-0.36%
"Nov 21, 2013",1795.85,1783.52,1797.16,1783.52,0.81%
"Nov 22, 2013",1804.76,1797.21,1804.84,1794.70,0.50%
"Nov 25, 2013",1802.48,1806.33,1808.10,1800.58,-0.13%
"Nov 26, 2013",1802.75,1802.87,1808.42,1800.77,0.01%
"Nov 27, 2013",1807.23,1803.48,1808.27,1802.77,0.25%
"Nov 29, 2013",1805.81,1808.69,1813.55,1803.98,-0.08%
"Dec 02, 2013",1800.90,1806.55,1810.02,1798.60,-0.27%
"Dec 03, 2013",1795.15,1800.10,1800.10,1787.85,-0.32%
"Dec 04, 2013",1792.81,1793.15,1799.80,1779.09,-0.13%
"Dec 05, 2013",1785.03,1792.82,1792.82,1783.38,-0.43%
"Dec 06, 2013",1805.09,1788.36,1806.04,1788.36,1.12%
"Dec 09, 2013",1808.37,1806.21,1811.52,1806.21,0.18%
"Dec 10, 2013",1802.62,1807.60,1808.52,1801.75,-0.32%
"Dec 11, 2013",1782.22,1802.76,1802.97,1780.09,-1.13%
"Dec 12, 2013",1775.50,1781.71,1782.99,1772.28,-0.38%
"Dec 13, 2013",1775.32,1777.98,1780.92,1772.45,-0.01%
"Dec 16, 2013",1786.54,1777.48,1792.22,1777.48,0.63%
"Dec 17, 2013",1781.00,1786.47,1786.77,1777.05,-0.31%
"Dec 18, 2013",1810.65,1781.46,1811.08,1767.99,1.66%
"Dec 19, 2013",1809.60,1809.00,1810.88,1801.35,-0.06%
"Dec 20, 2013",1818.32,1810.39,1823.75,1810.25,0.48%
"Dec 23, 2013",1827.99,1822.92,1829.75,1822.92,0.53%
"Dec 24, 2013",1833.32,1828.02,1833.32,1828.02,0.29%
"Dec 26, 2013",1842.02,1834.96,1842.84,1834.96,0.47%
"Dec 27, 2013",1841.40,1842.97,1844.89,1839.81,-0.03%
"Dec 30, 2013",1841.07,1841.47,1842.47,1838.77,-0.02%
"Dec 31, 2013",1848.36,1842.61,1849.44,1842.41,0.40%
"Jan 02, 2014",1831.98,1845.86,1845.86,1827.74,-0.89%
"Jan 03, 2014",1831.37,1833.21,1838.24,1829.13,-0.03%
"Jan 06, 2014",1826.77,1832.31,1837.16,1823.73,-0.25%
"Jan 07, 2014",1837.88,1828.71,1840.10,1828.71,0.61%
"Jan 08, 2014",1837.49,1837.90,1840.02,1831.40,-0.02%
"Jan 09, 2014",1838.13,1839.00,1843.23,1830.38,0.03%
"Jan 10, 2014",1842.37,1840.06,1843.15,1832.43,0.23%
"Jan 13, 2014",1819.20,1841.26,1843.45,1815.52,-1.26%
"Jan 14, 2014",1838.88,1821.36,1839.26,1821.36,1.08%
"Jan 15, 2014",1848.38,1840.52,1850.84,1840.52,0.52%
"Jan 16, 2014",1845.89,1847.99,1847.99,1840.30,-0.13%
"Jan 17, 2014",1838.70,1844.23,1846.04,1835.23,-0.39%
"Jan 21, 2014",1843.80,1841.05,1849.31,1832.38,0.28%
"Jan 22, 2014",1844.86,1844.71,1846.87,1840.88,0.06%
"Jan 23, 2014",1828.46,1842.29,1842.29,1820.06,-0.89%
"Jan 24, 2014",1790.29,1826.96,1826.96,1790.29,-2.09%
"Jan 27, 2014",1781.56,1791.03,1795.98,1772.88,-0.49%
"Jan 28, 2014",1792.50,1783.00,1793.87,1779.49,0.61%
"Jan 29, 2014",1774.20,1790.15,1790.15,1770.45,-1.02%
"Jan 30, 2014",1794.19,1777.17,1798.77,1777.17,1.13%
"Jan 31, 2014",1782.59,1790.88,1793.88,1772.26,-0.65%
"Feb 03, 2014",1741.89,1782.68,1784.83,1739.66,-2.28%
"Feb 04, 2014",1755.20,1743.82,1758.73,1743.82,0.76%
"Feb 05, 2014",1751.64,1753.38,1755.79,1737.92,-0.20%
"Feb 06, 2014",1773.43,1752.99,1774.06,1752.99,1.24%
"Feb 07, 2014",1797.02,1776.01,1798.03,1776.01,1.33%
"Feb 10, 2014",1799.84,1796.20,1799.94,1791.83,0.16%
"Feb 11, 2014",1819.75,1800.45,1823.54,1800.41,1.11%
"Feb 12, 2014",1819.26,1820.12,1826.55,1815.97,-0.03%
"Feb 13, 2014",1829.83,1814.82,1830.25,1809.22,0.58%
"Feb 14, 2014",1838.63,1828.46,1841.65,1825.59,0.48%
"Feb 18, 2014",1840.76,1839.03,1842.87,1835.01,0.12%
"Feb 19, 2014",1828.75,1838.90,1847.50,1826.99,-0.65%
"Feb 20, 2014",1839.78,1829.24,1842.79,1824.58,0.60%
"Feb 21, 2014",1836.25,1841.07,1846.13,1835.60,-0.19%
"Feb 24, 2014",1847.61,1836.78,1858.71,1836.78,0.62%
"Feb 25, 2014",1845.12,1847.66,1852.91,1840.19,-0.13%
"Feb 26, 2014",1845.16,1845.79,1852.65,1840.66,0.00%
"Feb 27, 2014",1854.29,1844.90,1854.53,1841.13,0.49%
"Feb 28, 2014",1859.45,1855.12,1867.92,1847.67,0.28%
"Mar 03, 2014",1845.73,1857.68,1857.68,1834.44,-0.74%
"Mar 04, 2014",1873.91,1849.23,1876.23,1849.23,1.53%
"Mar 05, 2014",1873.81,1874.05,1876.53,1871.11,-0.01%
"Mar 06, 2014",1877.03,1874.18,1881.94,1874.18,0.17%
"Mar 07, 2014",1878.04,1878.52,1883.57,1870.56,0.05%
"Mar 10, 2014",1877.17,1877.86,1877.87,1867.04,-0.05%
"Mar 11, 2014",1867.63,1878.26,1882.35,1863.88,-0.51%
"Mar 12, 2014",1868.20,1866.15,1868.38,1854.38,0.03%
"Mar 13, 2014",1846.34,1869.06,1874.40,1841.86,-1.17%
"Mar 14, 2014",1841.13,1845.07,1852.44,1839.57,-0.28%
"Mar 17, 2014",1858.83,1842.81,1862.30,1842.81,0.96%
"Mar 18, 2014",1872.25,1858.92,1873.76,1858.92,0.72%
"Mar 19, 2014",1860.77,1872.25,1874.14,1850.35,-0.61%
"Mar 20, 2014",1872.01,1860.09,1873.49,1854.63,0.60%
"Mar 21, 2014",1866.52,1874.53,1883.97,1863.46,-0.29%
"Mar 24, 2014",1857.44,1867.67,1873.34,1849.69,-0.49%
"Mar 25, 2014",1865.62,1859.48,1871.87,1855.96,0.44%
"Mar 26, 2014",1852.56,1867.09,1875.92,1852.56,-0.70%
"Mar 27, 2014",1849.04,1852.11,1855.55,1842.11,-0.19%
"Mar 28, 2014",1857.62,1850.07,1866.63,1850.07,0.46%
"Mar 31, 2014",1872.34,1859.16,1875.18,1859.16,0.79%
"Apr 01, 2014",1885.52,1873.96,1885.84,1873.96,0.70%
"Apr 02, 2014",1890.90,1886.61,1893.17,1883.79,0.29%
"Apr 03, 2014",1888.77,1891.43,1893.80,1882.65,-0.11%
"Apr 04, 2014",1865.09,1890.25,1897.28,1863.26,-1.25%
"Apr 07, 2014",1845.04,1863.92,1864.04,1841.48,-1.08%
"Apr 08, 2014",1851.96,1845.48,1854.95,1837.49,0.38%
"Apr 09, 2014",1872.18,1852.64,1872.43,1852.38,1.09%
"Apr 10, 2014",1833.08,1872.28,1872.53,1830.87,-2.09%
"Apr 11, 2014",1815.69,1830.65,1835.07,1814.36,-0.95%
"Apr 14, 2014",1830.61,1818.18,1834.19,1815.80,0.82%
"Apr 15, 2014",1842.98,1831.45,1844.02,1816.29,0.68%
"Apr 16, 2014",1862.31,1846.01,1862.31,1846.01,1.05%
"Apr 17, 2014",1864.85,1861.73,1869.63,1856.72,0.14%
"Apr 21, 2014",1871.89,1865.79,1871.89,1863.18,0.38%
"Apr 22, 2014",1879.55,1872.57,1884.89,1872.57,0.41%
"Apr 23, 2014",1875.39,1879.32,1879.75,1873.91,-0.22%
"Apr 24, 2014",1878.61,1881.97,1884.06,1870.24,0.17%
"Apr 25, 2014",1863.40,1877.72,1877.72,1859.70,-0.81%
"Apr 28, 2014",1869.43,1865.00,1877.01,1850.61,0.32%
"Apr 29, 2014",1878.33,1870.78,1880.60,1870.78,0.48%
"Apr 30, 2014",1883.95,1877.10,1885.20,1872.69,0.30%
"May 01, 2014",1883.68,1884.39,1888.59,1878.04,-0.01%
"May 02, 2014",1881.14,1885.30,1891.33,1878.50,-0.13%
"May 05, 2014",1884.66,1879.45,1885.51,1866.77,0.19%
"May 06, 2014",1867.72,1883.69,1883.69,1867.72,-0.90%
"May 07, 2014",1878.21,1868.53,1878.83,1859.79,0.56%
"May 08, 2014",1875.63,1877.39,1889.07,1870.05,-0.14%
"May 09, 2014",1878.48,1875.27,1878.57,1867.02,0.15%
"May 12, 2014",1896.65,1880.03,1897.13,1880.03,0.97%
"May 13, 2014",1897.45,1896.75,1902.17,1896.06,0.04%
"May 14, 2014",1888.53,1897.13,1897.13,1885.77,-0.47%
"May 15, 2014",1870.85,1888.16,1888.16,1862.36,-0.94%
"May 16, 2014",1877.86,1871.19,1878.28,1864.82,0.37%
"May 19, 2014",1885.08,1876.66,1886.00,1872.42,0.38%
"May 20, 2014",1872.83,1884.88,1884.88,1868.14,-0.65%
"May 21, 2014",1888.03,1873.34,1888.80,1873.34,0.81%
"May 22, 2014",1892.49,1888.19,1896.33,1885.39,0.24%
"May 23, 2014",1900.53,1893.32,1901.26,1893.32,0.42%
"May 27, 2014",1911.91,1902.01,1912.28,1902.01,0.60%
"May 28, 2014",1909.78,1911.77,1914.46,1907.30,-0.11%
"May 29, 2014",1920.03,1910.60,1920.03,1909.82,0.54%
"May 30, 2014",1923.57,1920.33,1924.03,1916.64,0.18%
"Jun 02, 2014",1924.97,1923.87,1925.88,1915.98,0.07%
"Jun 03, 2014",1924.24,1923.07,1925.07,1918.79,-0.04%
"Jun 04, 2014",1927.88,1923.06,1928.63,1918.60,0.19%
"Jun 05, 2014",1940.46,1928.52,1941.74,1922.93,0.65%
"Jun 06, 2014",1949.44,1942.41,1949.44,1942.41,0.46%
"Jun 09, 2014",1951.27,1948.97,1955.55,1947.16,0.09%
"Jun 10, 2014",1950.79,1950.34,1950.86,1944.64,-0.02%
"Jun 11, 2014",1943.89,1949.37,1949.37,1940.08,-0.35%
"Jun 12, 2014",1930.11,1943.35,1943.35,1925.78,-0.71%
"Jun 13, 2014",1936.16,1930.80,1937.30,1927.69,0.31%
"Jun 16, 2014",1937.78,1934.84,1941.15,1930.91,0.08%
"Jun 17, 2014",1941.99,1937.15,1943.69,1933.55,0.22%
"Jun 18, 2014",1956.98,1942.73,1957.74,1939.29,0.77%
"Jun 19, 2014",1959.48,1957.50,1959.87,1952.26,0.13%
"Jun 20, 2014",1962.87,1960.45,1963.91,1959.17,0.17%
"Jun 23, 2014",1962.61,1962.92,1963.74,1958.89,-0.01%
"Jun 24, 2014",1949.98,1961.97,1968.17,1948.34,-0.64%
"Jun 25, 2014",1959.53,1949.27,1960.83,1947.49,0.49%
"Jun 26, 2014",1957.22,1959.89,1959.89,1944.69,-0.12%
"Jun 27, 2014",1960.96,1956.56,1961.47,1952.18,0.19%
"Jun 30, 2014",1960.23,1960.79,1964.24,1958.22,-0.04%
"Jul 01, 2014",1973.32,1962.29,1978.58,1962.29,0.67%
"Jul 02, 2014",1974.62,1973.06,1976.67,1972.58,0.07%
"Jul 03, 2014",1985.44,1975.88,1985.59,1975.88,0.55%
"Jul 07, 2014",1977.65,1984.22,1984.22,1974.88,-0.39%
"Jul 08, 2014",1963.71,1976.39,1976.39,1959.46,-0.70%
"Jul 09, 2014",1972.83,1965.10,1974.15,1965.10,0.46%
"Jul 10, 2014",1964.68,1966.67,1969.84,1952.86,-0.41%
"Jul 11, 2014",1967.57,1965.76,1968.67,1959.63,0.15%
"Jul 14, 2014",1977.10,1969.86,1979.85,1969.86,0.48%
"Jul 15, 2014",1973.28,1977.36,1982.52,1965.34,-0.19%
"Jul 16, 2014",1981.57,1976.35,1983.94,1975.67,0.42%
"Jul 17, 2014",1958.12,1979.75,1981.80,1955.59,-1.18%
"Jul 18, 2014",1978.22,1961.54,1979.91,1960.82,1.03%
"Jul 21, 2014",1973.63,1976.93,1976.93,1965.77,-0.23%
"Jul 22, 2014",1983.53,1975.65,1986.24,1975.65,0.50%
"Jul 23, 2014",1987.01,1985.32,1989.23,1982.44,0.18%
"Jul 24, 2014",1987.98,1988.07,1991.39,1985.79,0.05%
"Jul 25, 2014",1978.34,1984.60,1984.60,1974.37,-0.48%
"Jul 28, 2014",1978.91,1978.25,1981.52,1967.31,0.03%
"Jul 29, 2014",1969.95,1980.03,1984.85,1969.95,-0.45%
"Jul 30, 2014",1970.07,1973.21,1978.90,1962.42,0.01%
"Jul 31, 2014",1930.67,1965.14,1965.14,1930.67,-2.00%
"Aug 01, 2014",1925.15,1929.80,1937.35,1916.37,-0.29%
"Aug 04, 2014",1938.99,1926.62,1942.92,1921.20,0.72%
"Aug 05, 2014",1920.21,1936.34,1936.34,1913.77,-0.97%
"Aug 06, 2014",1920.24,1917.29,1927.91,1911.45,0.00%
"Aug 07, 2014",1909.57,1923.03,1928.89,1904.78,-0.56%
"Aug 08, 2014",1931.59,1910.35,1932.38,1909.01,1.15%
"Aug 11, 2014",1936.92,1933.43,1944.90,1933.43,0.28%
"Aug 12, 2014",1933.75,1935.73,1939.65,1928.29,-0.16%
"Aug 13, 2014",1946.72,1935.60,1948.41,1935.60,0.67%
"Aug 14, 2014",1955.18,1947.41,1955.23,1947.41,0.43%
"Aug 15, 2014",1955.06,1958.87,1964.04,1941.50,-0.01%
"Aug 18, 2014",1971.74,1958.36,1971.99,1958.36,0.85%
"Aug 19, 2014",1981.60,1972.73,1982.57,1972.73,0.50%
"Aug 20, 2014",1986.51,1980.46,1988.57,1977.68,0.25%
"Aug 21, 2014",1992.37,1986.82,1994.76,1986.82,0.29%
"Aug 22, 2014",1988.40,1992.60,1993.54,1984.76,-0.20%
"Aug 25, 2014",1997.92,1991.74,2001.95,1991.74,0.48%
"Aug 26, 2014",2000.02,1998.59,2005.04,1998.59,0.11%
"Aug 27, 2014",2000.12,2000.54,2002.14,1996.20,0.00%
"Aug 28, 2014",1996.74,1997.42,1998.55,1990.52,-0.17%
"Aug 29, 2014",2003.37,1998.45,2003.38,1994.65,0.33%
"Sep 02, 2014",2002.28,2004.07,2006.12,1994.85,-0.05%
"Sep 03, 2014",2000.72,2003.57,2009.28,1998.14,-0.08%
"Sep 04, 2014",1997.65,2001.67,2011.17,1992.54,-0.15%
"Sep 05, 2014",2007.71,1998.00,2007.71,1990.10,0.50%
